개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,건물용도명,기존게임업외업종명,노래방실수,데이터갱신시점,도로명주소,문화사업자구분명,문화체육업종명,방음시설여부,비디오재생기명,비상계단여부,비상구여부,상세영업상태명,상세영업상태코드,소방시설여부,시설면적,영업상태코드,음향시설여부,자동환기여부,전화번호,제공게임물명,제작취급품목내용,조명시설유무,조명시설조도,좌표정보(X),좌표정보(Y),주변환경명,지번주소,지상층수,지역구분명,지하층수,청소년실수,청소년실여부,총게임기수,총층수,통로너비,특수조명여부,편의시설여부,최종수정시점
3190000,CDFF2241142015000001,2015-12-31,,영업/정상,,,,,07008,sWitch 오락실,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 동작구 동작대로25길 9-8, 1층 (사당동)",유통관련업,청소년게임제공업,,,,,영업중,13,,174.6,01,,,,전체이용가,비트앤덩크외 9대,,,198282.786805929    ,442649.850361187    ,,서울특별시 동작구 사당동 145-23 1층 ,1,,,,,10,,,,,2015-12-31 14:00:57
3190000,CDFF2241142016000001,2016-04-29,,영업/정상,,,,,07013,Toyspop 메가박스점,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 동작대로 89, 골든시네마타워 706호 (사당동)",유통관련업,청소년게임제공업,,,,,영업중,13,,30.35,01,,,,전체이용가,,,,198295.843258378    ,442507.699069196    ,,서울특별시 동작구 사당동 147-53 골든시네마타워 ,,,,,,18,,,,,2024-10-02 15:13:39
3190000,CDFF2241142016000004,2016-08-23,,영업/정상,,,,,06972,멀티인형뽑기샵,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 서달로 159, 1층 (흑석동, 소아과의원)",유통관련업,청소년게임제공업,,,,,영업중,13,,31,01,,,,전체이용가,,,,196578.711534769    ,445053.845929632    ,,서울특별시 동작구 흑석동 100-20 ,,,,,,,,,,,2016-08-23 16:47:30
3190000,CDFF2241142016000008,2016-09-09,,영업/정상,,,,,07008,CRANE WORLD,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 동작대로27길 20, 1층 (사당동)",유통관련업,청소년게임제공업,,,,,영업중,13,,36,01,,,,전체이용가,,,,198240.435377395    ,442826.714215913    ,,서울특별시 동작구 사당동 132-8 ,,,,,,,,,,,2016-09-09 10:41:57
3190000,CDFF2241142016000009,2016-09-20,,영업/정상,,,,,07008,지투존,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 동작대로27길 5, 1층 (사당동, 로얄골프잭팟)",유통관련업,청소년게임제공업,,,,,영업중,13,,444.87,01,,,,전체이용가,,,,198293.498296993    ,442793.615509761    ,,서울특별시 동작구 사당동 139-30 ,,,,,,,,,,,2019-01-09 16:18:20
3190000,CDFF2241142016000012,2016-10-07,,영업/정상,,,,,06922,핫토이,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 노량진로 162, 한주실업 1층 (노량진동)",유통관련업,청소년게임제공업,,,,,영업중,13,,39.77,01,,,,전체이용가,라이온킹,,,194972.424067985    ,445686.158478401    ,,서울특별시 동작구 노량진동 114-5 한주실업 ,,,,,,,,,,,2018-11-30 13:36:19
3190000,CDFF2241142016000013,2016-10-11,,영업/정상,,,,,06914,뽑GO,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 만양로14길 40-1, 1층 (노량진동)",유통관련업,청소년게임제공업,,,,,영업중,13,,27.2,01,,,,전체이용가,,,,195190.986010133    ,445553.879772209    ,,서울특별시 동작구 노량진동 206-18 ,,,,,,,,,,,2016-10-11 10:12:48
3190000,CDFF2241142016000015,2016-11-29,2018-06-07,취소/말소/만료/정지/중지,,,,,07060,더뽑장,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 보라매로 93, 1층 (신대방동, 석양교회)",유통관련업,청소년게임제공업,,,,,등록취소,31,,25,04,,,,전체이용가,"토이즈팝, 골든박스, 조아조아윷놀이, 뉴해피트윈멀티",,,193536.444322814    ,443946.554411617    ,,서울특별시 동작구 신대방동 345-3 ,,,,,,,,,,,2018-06-11 09:37:54
3190000,CDFF2241142016000019,2016-12-19,,영업/정상,,,,,06922,GOGO SHOP,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 노량진로16길 14, 1층 (노량진동)",유통관련업,청소년게임제공업,,,,,영업중,13,,28.56,01,,,,전체이용가,,,,194943.829772642    ,445641.033944119    ,,서울특별시 동작구 노량진동 97-1 ,,,,,,,,,,,2016-12-19 08:33:32
3190000,CDFF2241142017000003,2017-01-23,,영업/정상,,,,,07015,깨비깨비 인형뽑기,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 동작대로7길 5, 1층 (사당동)",유통관련업,청소년게임제공업,,,,,영업중,13,,26,01,,,,전체이용가,토이즈팝,,,198277.909137911    ,441969.626806595    ,,서울특별시 동작구 사당동 1031-37 ,3,,1,,,10,3,,,,2024-09-13 17:18:58
3190000,CDFF2241142017000006,2017-03-06,,영업/정상,,,,,06972,왓따뽀브리,I,,,,2025-12-15 16:15:28,서울특별시 동작구 서달로 157 (흑석동),유통관련업,청소년게임제공업,,,,,영업중,13,,16,01,,,,전체이용가,"스마일스토리2(1),스마일토이(5),토이즈팝(2)",,,196557.237126925    ,445044.416854416    ,,서울특별시 동작구 흑석동 100-46 ,,,,,,8,,,,,2017-03-06 13:43:28
3190000,CDFF2241142017000007,2017-03-22,,영업/정상,,,,,06937,퀸 오락실,I,,,,2025-12-15 16:15:28,서울특별시 동작구 상도로 177 (상도동),유통관련업,청소년게임제공업,,,,,영업중,13,,16.5,01,,,,전체이용가,,,,194477.925665468    ,444726.157074208    ,,서울특별시 동작구 상도동 365-1 ,,,,,,6,,,,,2017-03-22 09:42:10
3190000,CDFF2241142017000009,2017-03-31,,영업/정상,,,,,06904,리얼엔젤플러스(주)블루스톤 스포츠 내 게임장,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 현충로 131 (흑석동, 블루스톤스포츠)",유통관련업,청소년게임제공업,,,,,영업중,13,,13,01,,,,전체이용가,,,,197089.735964746    ,444960.907792011    ,,,,,,,,10,,,,,2025-06-19 14:20:49
3190000,CDFF2241142017000010,2017-04-05,,영업/정상,,,,,06913,픽미업,I,,,,2025-12-15 16:15:28,서울특별시 동작구 노량진로 166 (노량진동),유통관련업,청소년게임제공업,,,,,영업중,13,,25.41,01,,,,전체이용가,,,,195050.578108234    ,445686.008483928    ,,서울특별시 동작구 노량진동 117-2 ,,,,,,10,,,,,2017-04-05 14:37:19
3190000,CDFF2241142017000014,2017-07-27,,영업/정상,,,,,07011,뽑GO방,I,,,,2025-12-15 16:15:28,서울특별시 동작구 사당로16길 19 (사당동),유통관련업,청소년게임제공업,,,,,영업중,13,,30,01,,,,전체이용가,인형뽑기(요요파티 등 5개),,,197580.630955098    ,442260.992021938    ,,서울특별시 동작구 사당동 318-75 ,1,,,,,10,,,,,2017-08-08 09:28:53
3190000,CDFF2241142017000017,2017-10-20,,영업/정상,,,,,06913,위닝플스,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 만양로14가길 22, 지층 (노량진동, 휘소항쉬법빌딩)",유통관련업,청소년게임제공업,,,,,영업중,13,,235.79,01,,,,전체이용가,,,,195077.357681172    ,445597.51066209     ,,,,,,,,29,,,,,2017-10-20 10:53:57
3190000,CDFF2241142018000001,2018-03-07,,영업/정상,,,,,06913,TOY짱,I,,,,2025-12-15 16:15:28,"서울특별시 동작구 만양로 104, 1층 (노량진동)",유통관련업,청소년게임제공업,,,,,영업중,13,,48.1,01,,,,전체이용가,,,,195026.152968301    ,445623.433683837    ,,서울특별시 동작구 노량진동 117-24 한서고시원 ,1,일반주거지역,,,,,,,,,2018-03-07 16:18:19
3200000,CDFF2241142026000004,2026-03-04,,영업/정상,,,,,08753,토마토이 신림점,I,,,,2026-03-11 01:20:55,"서울특별시 관악구 신림로68길 9, 1층 좌측 (신림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,29.25,01,,,,전체이용가,,,,193727.456510559    ,442715.01499032     ,,서울특별시 관악구 신림동 1425-9 ,,,,,,13,,,,,2026-03-04 15:27:01
3200000,CDFF2241142007000003,2007-10-23,,취소/말소/만료/정지/중지,2014-07-31,,,,,트리플엑스플스방,I,근린생활시설,,,2026-03-10 23:41:47,서울특별시 관악구 남부순환로 1592-5 (신림동),유통관련업,청소년게임제공업,,,,,직권말소,35,,136.62,04,,,,전체이용가,,,40,193551.235689789    ,442377.414676747    ,기타,서울특별시 관악구 신림동 1639-16 3층 ,5,일반상업지역,1,,,20,6,,,,2014-07-31 11:26:03
3200000,CDFF2241142007000004,2007-10-25,,취소/말소/만료/정지/중지,2012-03-16,,,,,난곡놀이공간,I,근린생활시설,,,2026-03-10 23:42:01,"서울특별시 관악구 남부순환로 1481 (신림동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,188,04,,,,전체이용가,,,,192421.599066003    ,442233.785068248    ,기타,서울특별시 관악구 신림동 527-9 1층 ,3,일반상업지역,1,,,,4,,,,2012-10-10 16:35:24
3200000,CDFF2241142007000016,2007-12-24,,취소/말소/만료/정지/중지,2011-03-18,,,,,스타월드,I,환경위생시설,,,2026-03-10 23:45:30,서울특별시 관악구 시흥대로 558-1  (신림동),유통관련업,청소년게임제공업,,,,,직권말소,35,,342.64,04,,,,전체이용가,,,,191259.60234678     ,442292.524001058    ,유흥업소밀집지역,서울특별시 관악구 신림동 1655-17 ,4,일반상업지역,1,,,,5,,,,2011-08-16 12:30:01
3200000,CDFF2241142008000008,2008-06-16,,취소/말소/만료/정지/중지,2014-07-31,,,,,죠이트랩,I,근린생활시설,,,2026-03-10 23:48:34,"서울특별시 관악구 호암로24길 34, 2층 (신림동)",유통관련업,청소년게임제공업,,,,,직권말소,35,,109.5,04,,,028731057,전체이용가,,,,194184.393818669    ,440812.442537674    ,주택가주변,서울특별시 관악구 신림동 1534-1 2층 ,6,일반주거지역,1,,,22,7,,,,2014-07-31 11:26:47
3200000,CDFF2241142008000012,2008-07-11,,취소/말소/만료/정지/중지,2013-10-08,,,,,신림게임랜드,I,근린생활시설,,,2026-03-10 23:50:19,"서울특별시 관악구 남부순환로 1592-5 (신림동,2층(관악구 남부순환로 1596-3))",유통관련업,청소년게임제공업,,,,,직권말소,35,,136.62,04,,,,전체이용가,,,,193551.235689789    ,442377.414676747    ,,서울특별시 관악구 신림동 1639-16 2층(관악구 남부순환로 1596-3) ,2,일반상업지역,,,,48,6,,,,2013-11-19 16:57:41
3200000,CDFF2241142008000015,2008-07-28,,취소/말소/만료/정지/중지,2011-03-18,,,,,대성게임랜드,I,근린생활시설,,,2026-03-10 23:51:49,"서울특별시 관악구 난우길 4  (신림동,지하(관악구 구난곡길 59))",유통관련업,청소년게임제공업,,,,,직권말소,35,,148.97,04,,,,전체이용가,,,,192768.812032104    ,441250.856413102    ,,서울특별시 관악구 신림동 617-1 지하(관악구 구난곡길 59) ,,준주거지역,1,,,31,5,,,,2011-03-24 10:32:10
3200000,CDFF2241142008000019,2008-09-05,,취소/말소/만료/정지/중지,2011-03-18,,,,,관악게임랜드,I,,,,2026-03-10 23:53:36,"서울특별시 관악구 관악로 154-5  (봉천동,지하1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,90.91,04,,,,전체이용가,,,,195757.071087656    ,441863.787370094    ,,서울특별시 관악구 봉천동 1598-2 지하1층 ,,,,,,40,,,,,2011-03-24 10:51:04
3200000,CDFF2241142008000020,2008-09-05,,취소/말소/만료/정지/중지,2011-03-18,,,,,신림놀이공간,I,아파트,,,2026-03-10 23:54:00,"서울특별시 관악구 신림로 362  (신림동,1층(관악구 신림로 151))",유통관련업,청소년게임제공업,,,,,직권말소,35,,95,04,,,,전체이용가,,,,193696.427549642    ,442721.31539019     ,,서울특별시 관악구 신림동 1425-13 1층(관악구 신림로 151) ,1,일반상업지역,,,,45,5,,,,2011-03-24 10:35:09
3200000,CDFF2241142009000016,2009-03-19,,취소/말소/만료/정지/중지,2012-03-16,,,,,복 게임랜드,I,근린생활시설,,,2026-03-11 00:02:27,"서울특별시 관악구 남부순환로 1597-11 (신림동,3층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,134.47,04,,,,전체이용가,,,,193532.212118682    ,442496.488695415    ,,서울특별시 관악구 신림동 1433-76 3층 ,3,,,,,,9,,,,2012-10-10 16:34:30
3200000,CDFF2241142009000023,2009-04-30,,취소/말소/만료/정지/중지,2011-12-02,,,,,드림게임랜드,I,,,,2026-03-11 00:05:42,"서울특별시 관악구 신림로65길 26  (신림동,지하1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,113.13,04,,,,전체이용가,,,,193567.383337518    ,442545.815662472    ,,서울특별시 관악구 신림동 1432-126 지하1층 ,,,,,,,,,,,2011-12-03 10:31:59
3200000,CDFF2241142009000029,2009-05-28,,취소/말소/만료/정지/중지,2014-07-31,,,,,아쿠아게임랜드,I,,,,2026-03-11 00:08:25,"서울특별시 관악구 은천로 3 (봉천동,지하1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,73.7,04,,,,전체이용가,,,,194237.675600478    ,442708.13016313     ,,서울특별시 관악구 봉천동 963-10 지하1층 ,,,,,,,,,,,2014-07-31 11:27:38
3200000,CDFF2241142009000032,2009-06-03,,취소/말소/만료/정지/중지,2011-11-10,,,,,씨월드게임장,I,,,,2026-03-11 00:09:54,"서울특별시 관악구 남부순환로 1489  (신림동,2층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,112.4,04,,,,전체이용가,,,,192517.23224957     ,442253.696931648    ,,서울특별시 관악구 신림동 526-13 2층 ,,,,,,,,,,,2011-12-09 09:04:44
3200000,CDFF2241142009000035,2009-06-30,,취소/말소/만료/정지/중지,2012-03-16,,,,,별천지,I,근린생활시설,,,2026-03-11 00:11:31,"서울특별시 관악구 조원로4길 6  (신림동,지하1층(팬지3길23))",유통관련업,청소년게임제공업,,,,,직권말소,35,,116.02,04,,,,전체이용가,,,,191463.822484719    ,442329.400855484    ,,서울특별시 관악구 신림동 1654-23 지하1층(팬지3길23) ,,일반주거지역,1,,,,7,,,,2012-04-19 14:01:00
3200000,CDFF2241142009000041,2009-09-04,,취소/말소/만료/정지/중지,2013-10-08,,,,,팡팡오락실,I,,,,2026-03-11 00:14:30,서울특별시 관악구 신림로59길 12 (신림동),유통관련업,청소년게임제공업,,,,,직권말소,35,,30.78,04,,,,전체이용가,,,,193654.690899311    ,442350.522803581    ,,서울특별시 관악구 신림동 1640-38 ,,,,,,,,,,,2013-11-19 16:58:53
3200000,CDFF2241142009000046,2009-10-05,,취소/말소/만료/정지/중지,2011-06-08,,,,,우리 놀이공간,I,근린생활시설,,,2026-03-11 00:16:59,"서울특별시 관악구 조원중앙로 22  (신림동,지하 1층(팬지길 22))",유통관련업,청소년게임제공업,,,,,직권말소,35,,115.7,04,,,,전체이용가,이어도,,,191602.120217728    ,442147.607897838    ,주택가주변,서울특별시 관악구 신림동 570-1 지하 1층(팬지길 22) ,,일반주거지역,1,,,,4,,,,2011-06-08 17:54:07
3200000,CDFF2241142009000051,2009-03-27,,취소/말소/만료/정지/중지,2012-03-16,,,,,복개천 게임랜드,I,,,,2026-03-11 00:19:43,"서울특별시 관악구 봉천로 450  (봉천동,지상1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,114.66,04,,,,전체이용가,몰리일대기,,,195491.509408334    ,442218.825059184    ,,서울특별시 관악구 봉천동 874-17 지상1층 ,,,,,,,,,,,2012-04-20 10:18:55
3200000,CDFF2241142010000011,2010-12-06,,취소/말소/만료/정지/중지,2011-12-22,,,,,신원게임장,I,,,,2026-03-11 00:25:47,"서울특별시 관악구 남부순환로172길 5  (신림동,지하1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,103.12,04,,,,전체이용가,삼룡,,,193341.934920926    ,442351.01097393     ,,서울특별시 관악구 신림동 1586-5 지하1층 ,,,,,,,,,,,2011-12-26 11:30:23
3200000,CDFF2241142013000005,2013-07-19,,취소/말소/만료/정지/중지,2014-07-31,,,,,스타게임랜드,I,,,,2026-03-11 00:38:29,서울특별시 관악구 남부순환로 지하 1595 (신림동),유통관련업,청소년게임제공업,,,,,직권말소,35,,137.13,04,,,,전체이용가,아쿠아스타,,,193536.030464395    ,442454.193464734    ,유흥업소밀집지역,서울특별시 관악구 신림동 1433-88 ,4,일반상업지역,1,,,40,5,,,,2014-07-31 11:28:44
3200000,CDFF2241142014000001,2014-01-15,,취소/말소/만료/정지/중지,2014-07-31,,,,,민속윷놀이,I,근린생활시설,,,2026-03-11 00:41:58,"서울특별시 관악구 조원로2길 16, 죄측 1층 (신림동)",유통관련업,청소년게임제공업,,,,,직권말소,35,,29.12,04,,,,전체이용가,민속윷놀이,,,191294.008828657    ,442309.505418828    ,주택가주변,서울특별시 관악구 신림동 1655-14 지상1층(좌측) ,1,일반상업지역,,,,,4,,,,2014-07-31 11:29:38
3200000,CDFF2241142016000019,2016-11-17,,취소/말소/만료/정지/중지,2017-07-19,,,,08769,인형뽑기방,I,근린생활시설,,,2026-03-11 01:05:11,"서울특별시 관악구 시흥대로 570, 1층 (신림동)",유통관련업,청소년게임제공업,,,,,직권말소,35,,66,04,,,,전체이용가,토이즈팝(10),,,191303.792863813    ,442376.389028958    ,유흥업소밀집지역,서울특별시 관악구 신림동 1655 1층 ,,일반상업지역,,,,10,,,,,2017-07-19 09:35:41
3200000,CDFF2241142017000007,2017-02-24,,취소/말소/만료/정지/중지,2019-04-18,,,,08704,밤샘게임랜드,I,근린생활시설,,,2026-03-11 01:10:54,"서울특별시 관악구 조원로 149, 2층 (신림동)",유통관련업,청소년게임제공업,,,,,직권말소,35,,116.69,04,,,,전체이용가,"오션레전드2(20), 민속윷놀이(20)",,,192739.077182047    ,442630.610546443    ,기타,서울특별시 관악구 신림동 480-28 2층 ,2,일반주거지역,1,,,40,3,,,,2019-05-15 15:44:16
3200000,CDFF2241142017000009,2017-03-06,2018-09-20,취소/말소/만료/정지/중지,,,,,08832,토이박스,I,다중주택(공동주택적용),,,2026-03-11 01:12:16,"서울특별시 관악구 쑥고개로 100, 1층 (봉천동, 생모리츠타운)",유통관련업,청소년게임제공업,,,,,등록취소,31,,49.5,04,,,,전체이용가,토이박스 크레인(ToyBox Crane) :15대,,,195306.342469139    ,441860.358081122    ,주택가주변,서울특별시 관악구 봉천동 1574-1 생모리츠타운 ,1,일반주거지역,,,,15,15,,,,2019-01-24 13:06:30
3200000,CDFF2241142017000011,2017-03-13,,영업/정상,,,,,08787,에그인형 놀기,I,판매시설,,,2026-03-11 01:13:37,"서울특별시 관악구 남부순환로 1820, 10층 10014호 (봉천동, 에그엘로우)",유통관련업,청소년게임제공업,,,,,영업중,13,,13.54,01,,,,전체이용가,"트윈일성크레인(1), 레인보우플러스2(2), 럭셔리러브푸쉬(2), 해피몬ver.1(2)",,,195703.043681259    ,442094.085759338    ,주택가주변,서울특별시 관악구 봉천동 862-1 10층 10014호,10,일반상업지역,,,,9,23,,,,2021-05-07 11:11:51
3200000,CDFF2241142017000016,2017-04-03,2018-10-31,취소/말소/만료/정지/중지,,,,,08789,뽑기나라,I,근린생활시설,,,2026-03-11 01:16:51,"서울특별시 관악구 관악로14길 60, 지하1층 맨우측1호 (봉천동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,16,04,,,,전체이용가,"러브푸시,스위트박스,마트크레인",,,196019.672598841    ,441805.931918207    ,주택가주변,서울특별시 관악구 봉천동 1613-2 지하1층 맨우측1호 ,,일반주거지역,1,,,10,6,,,,2018-11-30 14:45:06
3200000,CDFF2241142017000024,2017-06-05,,영업/정상,,,,,08769,금성게임랜드,I,근린생활시설,,,2026-03-11 01:20:19,"서울특별시 관악구 시흥대로 570, 4층 (신림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,140,01,,,,전체이용가,와사비(WASABI)(80),,,191303.792863813    ,442376.389028958    ,,서울특별시 관악구 신림동 1655 4층 ,4,일반상업지역,1,,,80,5,,,,2021-02-01 14:00:07
3200000,CDFF2241142017000027,2017-07-13,2018-11-16,취소/말소/만료/정지/중지,,,,,08700,둘리Ⅱ게임랜드,I,근린생활시설,,,2026-03-11 01:20:42,"서울특별시 관악구 조원로 15-1, 2층 202호 (신림동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,107.27,04,,,,전체이용가,Bubble Pop(버블 팝)(30),,,191415.927039694    ,442412.549020454    ,,서울특별시 관악구 신림동 1644-3 202호,,,,,,30,2,,,,2018-11-16 15:41:42
3200000,CDFF2241142017000030,2017-08-01,,영업/정상,,,,,08754,이판사판뽑기판,I,근린생활시설,,,2026-03-11 01:20:43,"서울특별시 관악구 신림로64길 46, 1층 (신림동, 휴드림)",유통관련업,청소년게임제공업,,,,,영업중,13,,63.05,01,,,,전체이용가,"플러스크레인(4), 토이즈팝(6), 스마일크레인(4), 조아조아윷놀이(1), 멘토스(1)",,,193938.395561866    ,442547.75332477     ,유흥업소밀집지역,서울특별시 관악구 신림동 1422-2 1층 ,10,일반상업지역,1,,,16,11,,,,2020-08-21 12:28:46
3200000,CDFF2241142017000033,2017-09-15,2018-12-17,취소/말소/만료/정지/중지,,,,,08758,금강게임랜드,I,판매시설,,,2026-03-11 01:20:44,"서울특별시 관악구 봉천로 474, 지하1층 (봉천동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,212.37,04,,,,전체이용가,보라보라(제CC-NA-141218-003호),,,195731.415836726    ,442186.844682131    ,주택가주변,서울특별시 관악구 봉천동 861-8 지하1층 ,,상업지역,1,,,100,6,,,,2018-12-21 09:23:57
3200000,CDFF2241142017000037,2017-11-20,,영업/정상,,,,,08762,ZZANG 뽑기방,I,,,,2026-03-11 01:20:45,"서울특별시 관악구 남부순환로161가길 23, 1층 (신림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,20,01,,,,전체이용가,"부키부키(Bulky Bulky)(5), MENTOS(멘토스)(2), 코코짱(COCO ZZANG)(2)",,,192634.551051625    ,442525.010898018    ,,서울특별시 관악구 신림동 491-16 1층 ,5,일반주거지역,,,,9,5,,,,2020-08-21 12:29:23
3200000,CDFF2241142018000002,2018-02-12,,영업/정상,,,,,08768,뽑기매니아,I,근린생활시설,,,2026-03-11 01:20:46,"서울특별시 관악구 시흥대로160길 32, 1층 (신림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,33,01,,,,전체이용가,"Love Push(러브푸시)(3), Toys Pop(토이즈팝)(1), 토이즈팝(TOYS POP)(3)",,,191237.262245059    ,442058.110868063    ,,서울특별시 관악구 신림동 1664-21 1층 우측 첫번째 ,2,,1,,,7,3,,,,2019-09-27 11:24:35
3200000,CDFF2241142018000003,2018-03-30,2018-10-16,취소/말소/만료/정지/중지,,,,,08767,오션Q게임장,I,근린생활시설,,,2026-03-11 01:20:46,"서울특별시 관악구 난곡로 323, 2층 (신림동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,159.01,04,,,,전체이용가,천년 도깨비(70),,,192332.463248269    ,442308.045653943    ,,서울특별시 관악구 신림동 530-31 2층 ,2,일반상업지역,1,,,70,3,,,,2018-10-16 18:17:08
3200000,CDFF2241142018000006,2018-05-31,,영업/정상,,,,,08733,또또인형뽑기,I,근린생활시설,,,2026-03-11 01:20:46,"서울특별시 관악구 청림6길 20, 2층 (봉천동)",유통관련업,청소년게임제공업,,,,,영업중,13,,48.6,01,,,,전체이용가,"토이즈팝(Toys Pop):9대, 화이트캐슬(whitecastle):1대, 조아조아윷놀이2:1대, HAPPY CUT VER.1(해피컷 VER.1):1대",,,196319.78176882     ,442723.185084824    ,주택가주변,서울특별시 관악구 봉천동 16-41 2층 ,3,일반주거지역,1,,,12,4,,,,2023-06-13 12:32:01
3200000,CDFF2241142018000007,2018-06-04,2019-05-10,취소/말소/만료/정지/중지,,,,,08768,뉴디지털게임랜드,I,근린생활시설,,,2026-03-11 01:20:46,"서울특별시 관악구 시흥대로 552-1, 2층 (신림동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,182.4,04,,,,전체이용가,핵잠수함(Nuclear Submarine),,,191217.026445816    ,442233.874417452    ,,서울특별시 관악구 신림동 1655-23 2층 ,,일반상업지역,,,,60,,,,,2019-05-10 09:25:13
3200000,CDFF2241142018000009,2018-06-08,,영업/정상,,,,,08701,뽑다방,I,,,,2026-03-11 01:20:47,"서울특별시 관악구 난곡로75길 8, 1층 (신림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,25,01,,,,전체이용가,"스마일토이(1), 토이즈팝(3), 마트크레인(1)",,,192254.058075846    ,442628.882755967    ,,서울특별시 관악구 신림동 518-61 1층 ,,,,,,11,,,,,2020-08-21 12:31:14
3200000,CDFF2241142018000010,2018-07-06,2019-04-11,취소/말소/만료/정지/중지,,,,,08769,둘리게임랜드,I,,,,2026-03-11 01:20:47,"서울특별시 관악구 조원로 6, 4층 (신림동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,188.75,04,,,,전체이용가,뉴 샤크 아이템 (NEW SHARK ITEM)(48),,,191326.542622821    ,442358.444307642    ,,서울특별시 관악구 신림동 1655-2 정화빌딩 4층 ,,,,,,48,,,,,2019-04-11 09:25:39
3200000,CDFF2241142019000006,2019-05-28,,영업/정상,,,,,08801,몬스터크레인,I,근린생활시설,,,2026-03-11 01:20:48,"서울특별시 관악구 남부순환로 1933, 1층 좌측2호 (봉천동)",유통관련업,청소년게임제공업,,,,,영업중,13,,34.57,01,,,,전체이용가,"SMILE CRANE(스마일 크레인)1대, 토이즈팝(TOYS POP)9대",,,196759.114231258    ,441658.741813649    ,주택가주변,서울특별시 관악구 봉천동 1687-13 1층 좌측2 ,3,준주거지역,1,,,10,4,,,,2020-08-21 12:30:21
3200000,CDFF2241142022000001,2019-07-17,2022-04-08,취소/말소/만료/정지/중지,,,,,08775,개구쟁이 뽑기방,I,,,,2026-03-11 01:20:50,"서울특별시 관악구 신원로 6-1, 1층 1호 (신림동)",유통관련업,청소년게임제공업,,,,,등록취소,31,,29.8,04,,,,전체이용가,토이즈팝(10),,,193571.532886766    ,441976.68048254     ,,서울특별시 관악구 신림동 1635-66 1층 1호,1,,,,,10,,,,,2022-04-08 13:26:32
3200000,CDFF2241142024000001,2024-04-19,,영업/정상,,,,,08806,지지 게임존,I,,,,2026-03-11 01:20:50,"서울특별시 관악구 승방2길 39, 1층 (남현동)",유통관련업,청소년게임제공업,,,,,영업중,13,,25.8,01,,,,전체이용가,,,,198239.501800338    ,441500.088654607    ,,서울특별시 관악구 남현동 1061-1 ,,상업지역,,,,17,,,,,2024-04-19 08:16:15
3200000,CDFF2241142024000002,2024-06-11,,영업/정상,,,,,08777,액션,I,,,,2026-03-11 01:20:50,"서울특별시 관악구 신림로 330, 타임스트림 9층 (신림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,60.61,01,,,,전체이용가,"사격,농구,펀치, 프로바스켓볼, 인형기계",,,193754.427350029    ,442407.201247108    ,,서울특별시 관악구 신림동 1641-2 타임스트림 ,,,,,,,,,,,2024-06-11 14:10:22
3200000,CDFF2241142024000003,2024-06-21,,영업/정상,,,,,08707,뽑기야 놀자,I,,,,2026-03-11 01:20:50,서울특별시 관악구 신림동길 22 (신림동),유통관련업,청소년게임제공업,,,,,영업중,13,,65,01,,,,전체이용가,토이즈팝(CC-NA_170315-008호),,,193404.708924115    ,442783.524673896    ,,서울특별시 관악구 신림동 1439-15 ,,,,,,9,,,,,2024-06-21 11:34:37
